"porn?
empty/1"	"unnatural?
empty/1"	"lang correct?
0/1"	text_show	id
			"Kluvi nutefewɔla kple kluvi si wɔ nu vɔ̃ɖi la (45-51) 24 Esi Yesu do le gbedoxɔa me dzo yina la, efe nusrɔ̃lawo va egbɔ be yewoafia gbedoxɔ fe xɔ vovovoawoe.2 Egblɔ na wo be: “Miele nu siawo katã kpɔma? Vavã mele egblɔm na mi be, womele kpe aɖeke gblẽ ge ɖe kpe dzi le afi sia si womamu afu anyi o.”+3 Esi wòbɔbɔ nɔ Amitoa dzi la, nusrɔ̃lawo ɖeɖe va egbɔ hebiae be: “Gblɔe na mí, ɣekaɣie nu siawo adzɔ, eye nu kae anye wò anyinɔɣi*+ kple nuɖoanyia fe nuwuɣi*+ la fe dzesi?”4 Yesu ɖo eŋu na wo be: “Mi
..........
keklẽ dea ɣetoɖofe ke la, nenema kee Amegbetɔvi la fe anyinɔɣi* hã anɔ.+28 Afi si nu kuku le la, afi mae hɔ̃wo afo fu ɖo.+29 “Le xaxa si ava le ŋkeke mawo me megbe teti ko la, ɣe ado viviti,+ eye ɣleti magaɖi o, ɣletiviwo age tso dzifo, eye woaʋuʋu dzifowo fe ŋusẽwo.+30 Ɣemaɣi la, Amegbetɔvi la fe dzesi adze le dzifo, eye anyigbadzifomewo katã afa konyi vevie,+ eye woakpɔ Amegbetɔvi la+ le dzifolilikpowo dzi gbɔna kple ŋusẽ kpakple ŋutikɔkɔe gã.+31 Eye wòadɔ efe dɔlawo ɖa kple kpẽ fe ɖiɖi gã aɖe"	5b3da6a6a852e280f5315459ea4068ad
			"Nya Kae Biblia Gblɔ Tso Nutáta Ðe Ŋuti Ŋu? Ale si Biblia ɖo eŋui Zi ɖeka pɛ ko Biblia fo nu tso nutáta ɖe ŋuti ŋu le 3 Mose 19:28 be: “Migatá nu ɖe ŋuti hã o.” Mawu de se sia na Israel-viwo tsɔ na woto vovo na dukɔ siwo fo xlã wo. Dukɔ mawo me tɔwo táa wofe mawuwo fe ŋkɔwo kple dzesiwo ɖe ŋuti. (5 Mose 14:2) Togbɔ be se si wode na Israel-viwo mebla mí Kristotɔwo o hã la, mɔfiame aɖe dze le eme si ŋu wòhiã be míabu vevie. Ðe wòsɔ be Kristotɔ natá nu ɖe ŋutia? Mawunyakpukpui siwo gbɔna ate ŋu akpe
..........
a Kristotɔwo be: “Miatsɔ miafe ŋutilãwo ana wòanye vɔsa gbagbe, si le kɔkɔe, si dzea Mawu ŋu, si anye subɔsubɔdɔ kɔkɔe si me miazã miafe tamebubu ŋutete le.” (Romatɔwo 12:1) Zã wò “tamebubu ŋutete” nàtsɔ akpɔe ɖa be nu ka tae yedi be yeatá nu ɖe ŋuti mahã. Ne esi wònye atsyã si le tsia dzi tae alo nèdi be woabu ye ɖe amewo fe hatsotso aɖe me tae la, ɖo ŋku edzi be ame fe susu tea ŋu trɔna kaba, evɔ nutáta ɖe ŋuti ya nɔa anyi ɖaa. Ðokuiwò me dzodzro alea ate ŋu akpe ɖe ŋuwò nàtso nya me nyuie.—Lo"	b9f2387cae8290e1c3799c79d0d6d3be
			Sylvanus Olympio Sylvanus Epiphanio Olympio (1902 - 1963). enye Togo dukplɔlawo fe gbātɔ. Dudɔ wɔwɔ[trɔ asi le eŋu | trɔ asi le etsofe ŋu] Afetɔ Olympio nye Togo fe dudɔnunɔla gbātɔ tso fe 1958 vaseɖe fe 1961 me. Le ɣeyiɣi siawo me la, wo da akɔ̃ nɛ wozu Togo dukplɔla tso fe 1961 vaseɖe 1963 me. Le Olympio fe dziɖuɖu ɣeɣiɣi wo me la, Togo dze dumedɔ geɖewo wɔwɔ gɔme. Nuwuwu[trɔ asi le eŋu | trɔ asi le etsofe ŋu] Le Dzove 13, 1963 ɖzi la, afeto Olympio ku le asrafowo fe dziɖudua trɔtrɔ me. Efe kukua fe wɔnawo me me kɔ nyuie o vaseɖe fifia. Le nyagbɔgblɔ͂ aɖewo mè nua, ɣemaɣi asrafo gɔmenɔtɔ Gnassingbé Eyadéma ye nɔ ŋgɔ na tsitretsiɖeŋulawo. Le gbɔgblɔ bubuwo nu, asrafo Emmanuel Bodjole Ye nɔ ngɔ na wo.	5e1b983129ac865b57f1469e949e410b
			"“Woakafu Wò Aɖaŋudzedze!” DAVID si nɔ anyi le blema Israel ye gblɔ nya mawo tsɔ kafu nyɔnu aɖe si wòdo goe. Eŋkɔe nye Abigail. Nu kae ʋã David wòkafui, eye nu kae míate ŋu asrɔ̃ tso Abigail fe kpɔɖeŋua me? Esime David nɔ sisim le Fia Saul nue wòdo go nyɔnu srɔ̃tɔ sia. Abigail srɔ̃ ŋkɔe nye Nabal. Enye kesinɔtɔ aɖe si nana efe lãha gã la ɖua gbe le Yuda fe anyiehe tonutowo me. David kple efe amewo nɔ abe ametakpɔkpɔ fe “gli” ene na Nabal fe alẽkplɔlawo kple efe lãhawo. Ɣeyiɣi aɖe megbe la, David 
..........
, 21, 22. Esi Abigail kpɔ nu si gbegbe ate ŋu ado tso tame si David ɖo me la, eɖe afɔ kaba dzinɔamefotɔe. Eyi ɖakpe David hefo nu nɛ bubutɔe eye wòɖe kuku nɛ be wòagawɔ nu si agblẽ fomedodo si le woa kple Yehowa dome la me o. Azɔ hã, etsɔ nuɖuɖu gbogbo aɖewo na David, si ava zu fia kpuie la kple eŋumewo. Eye David hã de dzesii be Yehowa ye to Abigail dzi xe mɔ na ye be yemewɔ nu si ana yeaɖi fɔ le Mawu ŋkume o. David gblɔ na Abigail be: “Woakafu wò aɖaŋudzedze, eye woakafu wò, ame si xe mɔ nam e"	f6cf92fbfec3747b1699b4100b0ae2da
			Àdi be yease nyati sia le gbe sia mea, %%? Ɛ̃ Ao Agbalẽwo Kple Agbalẽ Gbadza Siwo Woazã Atsɔ Awɔ Biblia-nusɔsrɔ̃ Zã agbalẽwo kple agbalẽ gbadza siawo siwo fe kɔpi nàte ŋu awɔ la nàtsɔ asrɔ̃ Biblia la me nyatiwo ɖekaɖekae. Numekuku Ŋuti Mɔfiagbalẽ Na Yehowa Ðasefowo—Ƒe 2013 Ƒe Tata Nusi Gbɔ Ƒome fe Dzidzɔkpɔkpɔ Tsona Ŋɔŋlɔawo Me Dzodzro Gbe Sia Gbe--2014 Asitɔtrɔ siwo míewɔ le nu siwo míeda ɖe Internet dzi ŋu la dometɔ aɖewo manya dze le agbalẽawo ŋutɔwo me haɖe o. © 2014 Watch Tower Bible and Tract Society of Pennsylvania. |	f2f1c318f091c6ca5ede1958fb8a8dcd
			"8 Le fe adelia fe ɣleti adelia fe ŋkeke atɔ̃lia dzi, esime mebɔbɔ nɔ afenye me, eye Yuda-metsitsiwo bɔbɔ nɔ ŋkunyeme la, Afetɔ Dziɖulagã Yehowa fe asi va dzinye le afi ma.2 Meɖo ŋku anyi, eye mekpɔ nane si le abe dzo ene; efe afi si dze abe ali ene la fe anyime nye dzo, eye tso efe afi si dze abe ali ene+ yi dzi la le keklẽm abe sika kple klosalo si wotsaka fe keklẽ ene.+3 Eye wòdo nane si le abe asi ene ɖa helé nye taɖa, eye gbɔgbɔ aɖe kɔm ɖe anyigba kple dzifo domee le Mawu fe ŋutega me yi Yer
..........
 dometɔ blaadre, siwo dome Safan+ vi Yaazaniya le la, tɔ ɖe wo ŋgɔ. Wo dometɔ ɖe sia ɖe lé efe dzudzɔdosonu ɖe asi, eye dzudzɔ ʋeʋĩ de dzi kɔtɔɔ.+12 Eye wògblɔ nam be: “Amegbetɔvi, èkpɔ nu si wɔm Israel fe afe la fe ametsitsiwo dometɔ ɖe sia ɖe le le viviti me, le efe xɔ emetɔ si me wòɖo efe legbawo ɖo la mea?* Elabena wole gbɔgblɔm be, ‘Yehowa mele mía kpɔm o. Yehowa gblẽ anyigba la ɖi.’”+13 Eye wògagblɔ nam be: “Ègale ŋunyɔnu siwo wɔm wole siwo dzi ŋɔ sãa wu la gɔ̃ hã kpɔ ge.”14 Ale wòkplɔm va"	fcbc7e8028a04d0394e5733be204bab6
			"Nu Kae Biblia Gblɔ Tso Tiatiawɔblɔɖe Ŋu? Ðe Mawu Ðo Ame Si Nàva Zu Le Etsɔme Ðia? Ale si Biblia ɖo eŋui Mawu de bubu mía ŋu hena tiatiawɔblɔɖe mí. Tiatiawɔblɔɖe nye ablɔɖe si Mawu na mí be míawo ŋutɔwo míatso nya me ke menye be Mawu alo dzɔgbese naɖo ale si míava nɔ agbee la ɖi na mí o. Bu Biblia fe nufiafia siawo ŋu kpɔ. Mawu wɔ amegbetɔwo ɖe efe nɔnɔme nu. (1 Mose 1:26) Mía Wɔla wɔ mí ɖe efe nɔnɔme nu le mɔ sia nu be ŋutete le mía si míeɖea efe nɔnɔmewo, abe lɔlɔ̃ kple dzɔdzɔnyenye ene fiana. 
..........
gbadzedzewo me la, ke ele be míawɔ dɔ sesĩe. Biblia gblɔ be: “Nu sia nu si wò asi ate ŋu awɔ la, wɔe kple wò ŋusẽ.” (Nyagblɔla 9:10) Egblɔ hã be: “Veviedola fe tameɖoɖo hea viɖe vɛ.”—Lododowo 21:5. Nunana xɔasie tiatiawɔblɔɖe nye Mawu na mí, elabena esia nana míelɔ̃nɛ kple míafe “dzi blibo,” le esi míetiae be míalɔ̃e ta.—Mateo 22:37. Ðe Mawu kpɔa ŋusẽ ɖe nu sia nu dzia? Biblia fia nu be Mawue nye Ŋusẽkatãtɔ, si fia be ame aɖeke fe ŋusẽ megbɔ etɔ nu o. (Hiob 37:23; Yesaya 40:26) Gake mezãa efe ŋu"	d3aaf5cfae1f1c98c4e5da0b3c21606d
			Siamlɔm 20 Siamlɔm 20 enye ŋkeke 201lia le fea me (202lia le fe ene sia ene me) le Gregoria ɣletigalẽa me. Ŋkeke 164 ye susɔ le fe sia me. [trɔ asi le eŋu] Le ŋkeke sia dzi [trɔ asi le eŋu] Dzigbewo [trɔ asi le eŋu] Kugbewo [trɔ asi le eŋu] Azãgbewo - International Chess Day - Argentina — Día del Amigo (Xɔ̃lɔ Ŋkeke) - Brazil — Xɔ̃lɔ Ŋkeke - Colombia — Ablɔɖeɖe Ŋkeke - Japan — Atsiafu Ŋkeke - Northern Cyprus — Tomefafa kple Ablɔɖeɖe Ŋkeke [trɔ asi le eŋu] Nuxexlẽwo le tefe bubuwo - BBC – Le Ŋkeke sia dzi (le Eŋlisi me) - The New York Times – Le Ŋkeke sia dzi (le Eŋlisi me)	27811062a72d5cf6d070da5c226e12ef
			"8 Yehowa be: “Ɣemaɣi la, woaho Yuda-fiawo fe fuwo, efe amegãwo fe fuwo, nunɔlawo fe fuwo, nyagblɔɖilawo fe fuwo kple Yerusalem nɔlawo fe fuwo tso wofe yɔdowo me.2 Woasia wo ɖe ɣe, ɣleti kple dzifonu* siwo katã wolɔ̃, eye wosubɔ wo hedze wo yome, eye wobia nu wo se hede ta agu na wo nu.+ Womafo wo nu fu o, eye womaɖi wo hã o. Woazu abe aɖu ene le anyigba dzi.”+3 “Ƒome vɔ̃ɖi sia fe ame susɔe siwo kpɔtɔ le tefe siwo maka wo ahlẽ ɖo la, alɔ̃ ku wu agbe,” aʋakɔwo fe Yehowa ye gblɔe.4 “Gblɔ na wo be, 
..........
itifiti wɔm.+11 Wole nye dukɔ la fe gbagbãfe* ɖɔm ɖo ɖewoɖewoe le gbɔgblɔm be,“Ŋutifafa li! Ŋutifafa li!”Evɔ ŋutifafa aɖeke meli hafi+ o.12 Ðe ŋunyɔnu si wowɔ la na ŋukpe lé woa?Ŋu mekpe wo kura o!Womenya ale si woana wofe mo natsi dãa gɔ̃ hã o!+Eya tae woatsi aʋatsilawo dome.Ne mehe to na wo la, woakli nu,’+ Yehowa ye gblɔe.13 Yehowa be, ‘Ne mefo wo nu fu la, maɖe wo ɖa keŋkeŋ.Waintsetse aɖeke manɔ wainka ŋu o, gbotsetse aɖeke manɔ gboti dzi o, eye aŋgbawo ayrɔ.Nu siwo mana wo la age le wo si.’"	01cac2426ff6eea49e35fe192c6ad501
			"AUGUST (DASIAMIME) 10, 2015 ZIMBABWE Ðasefo Siwo Le Zimbabwe Le Ƒe 2015 “Srɔ̃ Yesu!” Nutome Gã Takpekpewo Wɔm Le Dukɔwo Dome Takpekpe Ðedzesi Aɖe Si Wowɔ Ƒe Ðekae Nye Esia Megbe HARARE, Zimbabwe Afetɔ John Hunguka, si nye Yehowa Ðasefowo fe nyanuɖela le Zimbabwe gblɔ be: “Amewo le mɔ kpɔm na fe sia me fe takpekpea vevie le dzidzedze gã si míekpɔ le fe 2014 dukɔwo dome takpekpe si míewɔ le Harare me la koŋ ta. Dukɔwo dome takpekpe ma nye wɔna ɖedzesi aɖe le Yehowa Ðasefo siwo le dukɔ sia me fe ŋu
..........
 Walter Mzembi, si nye Zimbabwe fe Tsaɖiɖi Kple Dɔwɔfe Siwo Kpɔa Amedzroxɔxɔ Nyawo Gbɔ Ƒe Dudɔnunɔla, ɖi tsa yi Ðasefoawo fe dɔwɔfegã si le New York ɖada akpe na wo etɔxɛe be wova wɔ dukɔwo dome takpekpea le Zimbabwe. Esi Ðasefoawo bia gbe Afetɔ Mzembi le wofe video aɖe me la, egblɔ be: “Gbe si Zimbabwetɔwo de asinyee nye esi, ‘Ðe manyo be Yehowa Ðasefo siwo le xexea me godoo nava nɔ takpekpe gã sia wɔm le Harare kwasiɖa sia kwasiɖa oa?’ . . . Míafe dukplɔla be míada akpe na mi eye wòdzroe vevie"	27fe924ea16d3bac9a4d7bf345f09940
			"Ðe Yehowa Ðasefowo Xɔ Nubabla Xoxoa Dzi Sea? Ɛ̃. Yehowa Ðasefowo xɔe se be Biblia bliboa “tso Mawu fe gbɔgbɔ me, eye wònyo.” (2 Timoteo 3:16) Esia lɔ Nubabla Xoxoa kple Nubabla Yeyea ɖe eme. Aleae amewo lɔ̃a Biblia fe akpa kple evea yɔyɔe. Gake Yehowa Ðasefowo ya lɔ̃a Nubabla Xoxoa yɔyɔ be Hebri Ŋɔŋlɔawo eye wolɔ̃a Nubabla Yeyea yɔyɔ be Kristotɔwo Ƒe Hela Ŋɔŋlɔawo. Esi míedi be míana amewo nabu Biblia fe akpa aɖewo me nyawo be wodo xoxo alo womegasɔ na mí egbea o tae míeyɔa wo nenema ɖo. Nu ka t
..........
me. Ne ɖe womeŋlɔ ŋutinya ma ɖi o la, anye ne mímakpɔ ta na nyabiase siwo gbɔna o. Woawoe nye: Aleke míewɔ va dzɔ? Nu ka tae amegbetɔwo kuna? (1 Mose 2:7, 17) Gakpe ɖe eŋu la, woŋlɔ ale si Yehowa Mawu kpe ɖe amegbetɔ siwo fe seselelãmewo sɔ kple mía tɔwo ŋu la fe ŋutinya ɖi le Hebri Ŋɔŋlɔawo me. —Yakobo 5:17. Aɖaŋuɖoɖo nyuiwo. Aɖaŋuɖoɖo nyui siwo ɖea vi na ame le agbenɔnɔ me ɣeawokatãɣi la le Lododowo kple Nyagblɔla fe agbalẽ siwo nye Hebri Ŋɔŋlɔawo fe akpa aɖe la me. Woɖo aɖaŋu le nu si míawɔ b"	11ef7ccadba96a2e784ddd589bcff0e2
			"NYATI SI LE AKPAA DZI | NE WÒ AME VEVI AÐE KU Ðe Wògblẽ Be Woaxa Nua? Ðe nèdze dɔ aɖe eye etefe medidi o wò lãme gasẽ kpɔa? Ðewohĩ èhaya kaba ale gbegbe be èŋlɔ ale si dɔa te ɖe dziwòe la be gɔ̃ hã. Gake ne ku dzɔ ɖe ame dzi la, efe nuxaxa nu meyina kaba nenema o. Agbalẽnyalagã Alan Wolfelt ŋlɔ ɖe efe agbalẽ si fo nu tso ale si aho alo ahosi awɔ akpɔ akɔfafae ŋu me be: “Nuxaxaa ‘nu meyina’ gbeɖe o.” Gake egaŋlɔ hã be, “Ne ɣeyiɣiawo va le yiyim eye amewo le akɔ fam na wò la, màgava nɔ nu xam fũu 
..........
 míedze ŋkekea gɔme abe ale si ko míewɔnɛ gbe sia gbe ene. Esi míeɖu ŋdinu vɔ eye wòle mɔ dze ge ayi dɔme la, míegbugbɔ nu na mía nɔewo, míekpla asi kɔ na mía nɔewo hegblɔ na mía nɔewo be ‘melɔ̃ wò,’ abe ale si ko míewɔnɛ ɖaa ene. Ƒe ade ye nye esi va yi, gake vevesesea gakpɔtɔ li. Nyemeka ɖe edzi be vevesese si Rob fe kua do nam la nu ava yi o.”—Gail, si xɔ fe 60. “Togbɔ be fe 18 aɖewoe nye esia srɔ̃nye lɔlɔ̃a ku hã la, megasusunɛ kokoko eye megaxaa nu le efe kua ta. Ɣesiaɣi si mekpɔ Mawu fe nu"	5b635f7f2a2e5d97e20c5c54b638ab34
			"1 Le gɔmedzedzea me, Nya+ la li, eye Nya la li kple Mawu,+ eye Nya la nye mawu+ aɖe.2 Ame sia nɔ anyi kple Mawu le gɔmedzedzea me.3 Eya dzi wowɔ nuwo katã toe,+ eye eya manɔmee la, womewɔ nu ɖeka pɛ hã o.Nu si wowɔ4 to edzi lae nye agbe, eye agbe lae nye amewo fe kekeli+ la.5 Eye kekeli la le keklẽm le viviti la me,+ gake viviti la meɖu edzi o.6 Ŋutsu aɖe va do, si wodɔ ɖa abe Mawu tefenɔla ene; eŋkɔe nye Yohanes.+7 Ame sia va abe ɖaseɖila ene, ne wòaɖi ɖase le kekeli la ŋu,+ ale be ame fomeviwo
..........
e Yordan godo, afi si Yohanes le amewo nyrɔm le.+29 Esi ŋu ke la, ekpɔ Yesu wògbɔna egbɔ, eye wògblɔ be: “Kpɔ ɖa, Mawu fe Alẽvi+ si le xexea+ fe nu vɔ̃+ ɖem ɖa lae nye esi!30 Ame sia ŋue megblɔ le be: ‘Ame aɖe le megbenye gbɔna, si nye gã wum, elabena eli hafi meva dzɔ.’+31 Nye ŋutɔ gɔ̃ hã nyemenyae tsã o, ke susu si ta mele amewo nyrɔm ɖe tsi mee nye be, woaɖe eya amea afia Israel.”+32 Yohanes ɖi ɖase hã gblɔ be: “Mekpɔ gbɔgbɔ la wògbɔna abe ahɔnɛ ene tso dzifo, eye wònɔ edzi.+33 Nye ŋutɔ hã ny"	20be345022cc7207427186190610974a
			"NU SI AKPE ÐE ƑOMEWO ŊU | SRƆ̃TƆWO Ale Si Woatsi Numafomafo Na Ame Nɔewo KUXIA Aleke wòdzɔe be ame eve siwo ka atam be yewoalɔ̃ yewo nɔewo la nagbe nufofo na wo nɔewo gafofo geɖe alo ŋkeke geɖe kura gɔ̃ hã? Wogblɔna na wo ɖokuiwo be: ‘Ena míedzudzɔa dzrewɔwɔ ya teti.’ Ke hã kuxia gakpɔtɔ li, eye womele dzidzɔ kpɔm hã o. NU SI GBƆ WÒTSONA Be woawɔ wɔɖenui. Srɔ̃tɔ aɖewo gbea nufofo na wo srɔ̃wo be yewoatsɔ aɖo nu si wowɔ ɖe yewo ŋu la tefe na wo. Tsɔe be srɔ̃ŋutsu aɖe wɔ ɖoɖo be yeawɔ nane le kwas
..........
pui aɖe koe wòɖea vi. Enye nyatefe be numafomafo na srɔ̃wò ana be wòawɔ wò didiwo dzi na wò ya. Gake nenemae nàdi be yeawɔ nu ɖe ame si nèka atam be yealɔ̃ la ŋua? Mɔ nyui geɖewo li siwo dzi miato akpɔ masɔmasɔwo gbɔ. Se nu gɔme. Biblia gblɔ be lɔlɔ̃ “mebia dzi kabakaba o.” (1 Korintotɔwo 13:4, 5) Eya ta ɖu wò dziku dzi ne srɔ̃wò gblɔ nya veame siawo tɔgbi na wò be, “Mèɖoa tom gbeɖe o,” alo “Megbe ko wò ya nètsina.” Ke boŋ dze agbagba nàse nu si tae wògblɔ nya mawo gɔme. Le kpɔɖeŋu me, nya si wò"	3150b524b84fbcd02dd08924989fa983
			"ŊUTINYA 55 Ŋutsuvi Sue Aɖe Subɔ Mawu ÐEVI sue sia menya kpɔ ŋutɔ oa? Eŋkɔe nye Samuel. Eye ŋutsu, si da asi ɖe tame na Samuel lae nye Israel fe nunɔlagã Eli. Samuel fofo Elkana kple dadaa Xana ye ma kplɔ Samuel vɛ na Eli. Samuel xɔ abe fe ene alo atɔ̃ ko ene. Gake eya kple Eli kple nunɔla bubuwo anɔ Yehowa fe agbadɔ me le afisia. Nukatae wòle be Elkana kple Xana nakplɔ ɖevi sue Samuel la ana be wòasubɔ Yehowa le agbadɔ me? Na míakpɔe ɖa. Ƒe ʋɛ aɖewo ko do ŋgɔ na esia la, Xana lé blanui ŋutɔ. Ela
..........
nu gbegblẽ geɖe, eye wona ame bubuwo gbe toɖoɖo Yehowa. Ele be Eli naxe mɔ na wo be womaganye nunɔlawo o, gake mewɔe o. Samuel, ɖevi la mena nu gbegblẽ, siwo le edzi yim le agbadɔa me la nawɔe be wòadzudzɔ Yehowa subɔsubɔ o. Gake esi wònye ame ʋɛ aɖewo koe lɔ̃ Yehowa ta la, Yehowa megafo nu kple amegbetɔ aɖeke kpɔ o. Esi Samuel tsi vie la, nusi dzɔ enye si: Esi Samuel dɔ alɔ̃ ɖe avɔgbadɔa me la, gbeɖiɖi aɖe nyɔe. Eɖo eŋu be: ‘Nyee nye si.’ Eye wòfɔ hefu du yi Eli gbɔ hegblɔ be: ‘Nyee nye si, ela"	9b47ea9ae9da59a83fd077bc0249f288
			"ENUPKLAPKLA 19 Mi yí nyi hwashi egbejinɔtɔ koɖo ŋɖɛnyatɔ lɔɔ? Keŋ gbɔxwe Yesu akuɔ, énu enyɔ vevi ɖeka nɔ yidokplɔtɔ amɛnɛ ciwo yí nyi Piɛ, Ӡaki, Ӡan koɖo Andre. Hwecinu yí Yesu xokɔ nuxu so jeshidui ciwo yí aɖokpe yinyinɔnɔ ji le ŋkeke vɔvɔwo mɛɔ, ébiɔ enyɔ vevi cɛ se: “Mi cucucu yí nyi hwashi egbejinɔtɔ koɖo ŋɖɛnyatɔ ci yí yixwetɔ ɖo do yixomɛ dɔwaviwo ji nɔ ana wowo ŋɖuɖu wo le gamɛ nywitɔ jiɔ?” (Matie 24:3, 45, nwt; Maki 13:3, 4) To enyɔ cɛ jiɔ, Yesu na kandoji yinukplaviwo mɔ, eye ci yí nyi
..........
 3:15) Yesu ɖo edɔ gangan ɖeka nɔ hwashi lɔ mɔ yile kpɔnɔ Yehowa habɔbɔ kpaxwe ci yí le nyigban ji dɔwo ji. Edɔ cɛwo yí nyi enunɔamɛshiwo jikpɔkpɔ, kunuɖeɖedɔ lɔ jikpɔkpɔ koɖo enukplamuwo nana mì le bɔbɔwo mɛ. Eyi taɖo “hwashi egbejinɔtɔ koɖo ŋɖɛnyatɔ” lɔ nanɔ mì gbɔngbɔnmɛ ŋɖuɖu ciwo yí ӡan mì teŋ do gamɛ ji. Éwɛni to wema ciwo yí mìzannɔ le kunuɖeɖedɔ lɔ mɛ koɖo nukplamu ciwo yí mìxɔnɔ le bɔbɔwo koɖo takpekpewo mɛ ji. Hwashi lɔ nyi egbejinɔtɔ, ɖo détɔnɔ shi Bibla mɛ nyɔnɔnwiwo o, yí wanɔ kunuɖ"	d8acd486f20164c32e4be4a3cc5b9c39
			Siamlɔm 1 Siamlɔm 1 enye ŋkeke 182lia le fea me (183lia le fe ene sia ene me) le Gregoria ɣletigbalẽa me. Ŋkeke 183 ye susɔ le na fea fe nuwuwu. [trɔ asi le eŋu] Le ŋkeke sia dzi [trɔ asi le eŋu] Dzigbewo [trɔ asi le eŋu] Kugbewo [trɔ asi le eŋu] Azãgbewo - Canada Ŋkeke - Ghana - Republik Ŋkeke. - Hong Kong Special Administrative Region fe ɖoɖo Ŋkeke. - Surinam Keti Koti (Gawo tsotso) Ablɔɖe Ŋkeke; Le Siamlɔm 1, le fe 1863 me la, wo da se ɖe kluviwo lele dzi. - Bulgaria, Siamlɔm ŋde kɔnu [trɔ asi le eŋu] Nuxexlẽwo tso tefe bubuwo - BBC – Le Ŋkeke sia dzi (le Eŋlisi me) - The New York Times – Le Ŋkeke sia dzi (le Eŋlisi me)	5b8aa901e84f47275240fc180d89d30c
			"TA 40 Tsɔtsɔke Ŋuti Nufiame Aɖe NYƆNU NU VƆ̃ WƆLA AÐE KƆ AMI ÐE YESU ƑE AFƆWO DZI ETSƆ FENYILA WƆ KPƆÐEŊU KU ÐE NU VƆ̃ TSƆTSƆ KE ŊU Dzi fe nɔnɔme si le amewo si la kpɔ ŋusẽ ɖe ale si wowɔ nu ɖe nya siwo Yesu gblɔ kple nu siwo wòwɔ ŋu la dzi. Esia va dze fãa le afe aɖe me le Galilea. Farisitɔ aɖe si ŋkɔe nye Simon la kpe Yesu be wòava ɖu nu, ɖewohĩ kple susu be yeadze si ame si le nukudɔ mawo gbegbe wɔm la nyuie wu. Anye be esi Yesu di be yeawɔ mɔnukpɔkpɔa ŋu dɔ atsɔ aɖe gbefã na ame siwo va nua 
..........
 wòsi ami ʋeʋĩ si wòfle la ɖe afɔ nɛ. Simon nɔ ekpɔm eye nua medze eŋu o. Egblɔ le eɖokui me be: “Ne nyagblɔɖilae ame sia nye vavã la, anye ne enya ame si fomevi nyɔnu sia si le asi kam eŋu la nye, anye ne adze sii be nu vɔ̃ wɔlae wònye.”—Luka 7:39. Esi Yesu nya nu si le Simon fe tame ta la, egblɔ nɛ be: “Simon, nya aɖe le asinye medi be magblɔ na wò.” Eɖo eŋu be: “Nufiala, gblɔe!” Yesu yi edzi be: “Ame eve nyi fe le gadola aɖe ŋu; ame ɖeka nyi denario alafa atɔ̃ fe fe, ke evelia ya nyi blaatɔ̃ "	6bbe482a034d4bb6a6744f0b2659a7ca
			"SƆHƐWO BIANA BE Ðe Wòle Be Míatso Míafe Kadodoa Mea?—Akpa 2 Tia tefe kple ɣeyiɣi si sɔ be míadzro nyaa me. Nu kae nya sia fia? Enyo, bu ale si nàdi be wòawɔ nu ɖe ye ŋu la ŋu kpɔ. (Mateo 7:12) Ðe nàdi be wòagblɔe na ye le ame bubuwo ŋkume be yetso kadodoa mea? Ðewohĩ madi nenema o. Ne anya wɔ la, anyo wu ne mègblɔe da ɖe telefon dzi nɛ be yetso kadodoa me alo ana wòanya to message alo e-mail dzi o. Ke boŋ, tia tefe kple ɣeyiɣi si sɔ be miadzro nya vevi sia me. Nu kae nàgblɔ ne ɣeyiɣia de be nàɖe
..........
wo katã dzi alo afo nu tso nu siwo katã medo dzidzɔ na wò le eŋu o la o. Nyatefeae nye be le esi nàgblɔ be, “Mèwɔa nu sia” alo “Mèwɔa kemɛ gbeɖe o” la, anyo wu be nàgblɔ nya siwo aɖe ale si nèsena le ɖokuiwò me, abe “Medi ame si tɔgbi . . . alo “Mesusui be ele be míatso kadodoa me elabena . . .” Menye ɣeyiɣi siae nàde axa na nyaa alo aɖe mɔ nɛ wòaxɔ ta le asiwò o. Eya ta nɔ ŋudzɔ ne ele agbagba dzem be yeato ayemɔ dzi atrɔ wò susu. Ðetugbui aɖe si ŋkɔe nye Lori gblɔ be: “Esi metso kadodoa me meg"	d1e8b594ae507128488140b3018b840c
